Reaction,Metal,Support,Temperature,Pressure,Activity,Selectivity
syngas-to-ethanol,Co,C,531.4721614745774,35.6262302628208,0.4930772008008113,0.431862288986343
methanol-synthesis,Pd,SAPO-34,335.2950946825953,39.27000140335748,0.5895488371356987,0.5470228144252337
methanol-synthesis,Pt,SiO2,707.1222718348965,65.09060928438672,0.27097382750976384,0.30040274773079434
methanol-synthesis,Pd,MgO,483.6328019427808,86.59836308099376,0.6834952252175703,0.7032288017087194
ethanol-to-jet,Ag,CeO2,570.7915102137656,60.51305309895884,0.44020584689824077,0.4624359803092478
ethanol-to-jet,In,Al2O3,545.4235238828182,94.35749183774374,0.5598315743322826,0.5293424291163135
co2-reduction,Ru,MgO,703.5310125102176,46.440803870170356,0.2932991416663541,0.29403355140281395
methanol-synthesis,Ag,Al2O3,590.1775016517537,82.6067713255957,0.46075508434588797,0.4931691060380809
syngas-to-ethanol,Pt,SAPO-34,154.77592224243216,99.94350860694937,0.49395259256961094,0.5149292147649623
co2-reduction,Rh,Al2O3,344.00935206464334,11.702348527998502,0.555625391109895,0.5337524760937244
ethanol-to-jet,Fe,Al2O3,566.3865846495262,86.28766842493123,0.5361190678913885,0.5174774102868002
co2-reduction,Au,Al2O3,272.4340528060051,52.21206497238549,0.5863481925616703,0.5663663832809401
methanol-synthesis,Ni,MgO,579.3447103927338,68.3948192883508,0.5112342362875943,0.5578637778812489
ethanol-to-jet,Au,C,798.3549147258923,26.683200998486903,0.2290817133533484,0.1410412727543096
syngas-to-ethanol,Ru,MgO,628.875862233023,58.71934653892239,0.42371718427149524,0.48684638944285435
biomass-to-hmf,In,TiO2,622.2574197775873,23.013956203650622,0.4724070927053777,0.6003170569887903
biomass-to-hmf,Au,C,739.2422285782856,67.51497912027847,0.27178762006713053,0.2810151852269824
biomass-to-hmf,Pd,CeO2,696.41515148766,87.77298364986893,0.5771054976283938,0.67741014203635
methanol-synthesis,Pd,SAPO-34,456.0075672951615,74.35097026531794,0.7030751788318199,0.7634934903614771
biomass-to-hmf,Co,TiO2,575.3825188282495,23.003097639777184,0.5512031262905731,0.5808294737506323
methanol-synthesis,Sn,Al2O3,423.3071693201272,88.79751141965684,0.6389180538083319,0.6113587679919052
co2-reduction,Pd,Al2O3,451.4444083220439,12.660365652912255,0.5590900558288846,0.558921332958337
ethanol-to-jet,Au,SAPO-34,456.94279356395407,20.259836692715137,0.5914907688737535,0.5688293664073898
ethanol-to-jet,Au,MgO,494.3950280094984,41.8976181473742,0.6348193723728357,0.6825846328013613
methanol-synthesis,Co,SiO2,372.73542520385,98.73196833857115,0.6044203443145924,0.6782968483673555
syngas-to-ethanol,Co,TiO2,710.5560631691254,18.85532014157754,0.24291554429332474,0.23323257132933883
ethanol-to-jet,Ag,TiO2,560.1713019707519,18.505602389782613,0.46415888396985977,0.37083205311620676
ethanol-to-jet,Ni,C,327.7931104309747,76.35813484028492,0.595865965707865,0.5897785902887008
methanol-synthesis,Pt,CeO2,468.22510890951065,76.59334754344442,0.6756724871621065,0.7072130713898453
ethanol-to-jet,Co,MgO,561.7669014566861,40.93595455939709,0.44879065878353974,0.5414952871002492
syngas-to-ethanol,Ru,HZSM-5,174.5214570087097,20.742010871583577,0.5610516847762677,0.5901565699496985
co2-reduction,Ni,TiO2,641.9510296851295,53.57234477152745,0.4886757950575084,0.44070383322133444
ethanol-to-jet,Au,HZSM-5,557.3465036365546,25.633489164712312,0.4813896611964473,0.5358270921816566
co2-reduction,Pd,CeO2,216.76034517070502,50.83031138985155,0.5942293152967304,0.6713914917103398
co2-reduction,Co,SAPO-34,685.4984892883667,30.52202309591974,0.4755575289106863,0.4195766572462357
co2-reduction,Ag,BEA,537.6404471000765,34.44567996958536,0.8570443123455602,0.7686223440674176
methanol-synthesis,Fe,C,383.513076138311,19.654177355196072,0.6161583857092391,0.6087782563943056
syngas-to-ethanol,Ni,SiO2,295.80888616040147,98.50307292483278,0.4766981749065879,0.39696302154324814
methanol-synthesis,Sn,HZSM-5,533.3003426195071,17.729489447124564,0.5256800053284858,0.4990449633453902
co2-reduction,Sn,HZSM-5,393.87508123929564,64.39178744199222,0.5415041582144856,0.39789104755040317
biomass-to-hmf,Pt,HZSM-5,536.0506441186528,5.74807719539867,0.4986242547474682,0.5872368345809554
ethanol-to-jet,Au,HZSM-5,181.35278670741124,12.463192807590811,0.5830629607273935,0.5602081478980799
syngas-to-ethanol,Ru,SAPO-34,505.7335500738016,47.96523749444598,0.46988939698191096,0.49332810978566216
methanol-synthesis,In,HZSM-5,345.725695591915,66.50479303298148,0.5500807280405854,0.5651703230315587
biomass-to-hmf,Pd,CeO2,422.2367386514266,89.96357057531557,0.6383040139192345,0.6996506751134499
biomass-to-hmf,Sn,SAPO-34,333.7593993105602,78.69124655067999,0.5949922961760024,0.584808608667154
syngas-to-ethanol,In,SiO2,655.6732957880649,83.31838323020536,0.456100870662172,0.41475685296017895
methanol-synthesis,Fe,MgO,341.97828065039846,4.901165055228297,0.5886760554049236,0.6070443307457325
syngas-to-ethanol,In,C,364.8923505278559,1.2710619066818767,0.6456792313116625,0.6055202837776452
ethanol-to-jet,Cu,C,246.94392023339796,9.918184684016524,0.5746344284479761,0.5610782483958476
biomass-to-hmf,Cu,SAPO-34,738.1065995717784,64.78934236530117,0.29893163528257816,0.261571051325187
syngas-to-ethanol,Pd,Al2O3,451.7802822034964,10.881082590704128,0.4787879869863529,0.5229902568044054
methanol-synthesis,Ni,Al2O3,384.1395316350271,67.99988666890563,0.6368421948546217,0.622775816998711
syngas-to-ethanol,Sn,SAPO-34,211.74900571487717,76.06219647928259,0.5033495358612436,0.5291464967464486
ethanol-to-jet,Ni,CeO2,581.1807678690486,17.880715359281158,0.4218727071556729,0.39542007328835815
co2-reduction,Ag,Al2O3,721.0090993083579,10.202180228304808,0.6897132339810913,0.6269987628226288
co2-reduction,Co,SAPO-34,410.5053842824894,96.26868308482564,0.6146778966083315,0.5468488063771613
co2-reduction,Ru,C,669.9344130168175,65.23580190335412,0.5233214991216764,0.5215394250068022
methanol-synthesis,Cu,CeO2,602.5104177904667,6.8059931708525605,0.4192434092047245,0.4774803769275831
methanol-synthesis,Cu,MgO,742.2973948269165,48.78481020349423,0.2632704211600975,0.22275779930937847
biomass-to-hmf,Au,C,267.81936434924637,38.595327132472875,0.5100284598615471,0.5674603273329829
co2-reduction,Pt,HZSM-5,710.6742534406609,88.11507440369658,0.24920890905108015,0.2522929015434787
methanol-synthesis,Ag,C,223.4093615929488,41.71714210978225,0.5214408250165287,0.5560961053796859
ethanol-to-jet,Cu,Al2O3,575.7328197677036,2.22366108560747,0.5088220777638612,0.4904706858096951
biomass-to-hmf,Sn,SiO2,785.632112408019,67.31459146321723,0.258620488967564,0.26292768311988274
co2-reduction,Rh,BEA,597.3570682509028,62.205662588991004,0.44639304940071967,0.3003255252259893
syngas-to-ethanol,Au,SiO2,463.2542902584163,66.7073537480329,0.6218279902078834,0.6670247322621932
syngas-to-ethanol,Co,BEA,729.8402230595391,61.67848711760376,0.18185337822290806,0.1313668429874112
ethanol-to-jet,Au,CeO2,478.6189217250766,47.45960472773942,0.6309577130502598,0.7338324865358448
syngas-to-ethanol,Co,SAPO-34,638.4295006809471,32.742747737827074,0.5010396853837704,0.4646395383223137
co2-reduction,Pd,HZSM-5,479.5040659215989,55.49906140333722,0.590855177944758,0.6595989989021672
syngas-to-ethanol,Ru,SiO2,201.2398872406146,44.974698769486444,0.46770179104377324,0.4277421907112606
biomass-to-hmf,Ag,SAPO-34,706.7829957157112,45.25974387146601,0.2758628238908984,0.22819639347796278
ethanol-to-jet,Ag,HZSM-5,216.7181589620991,41.8215162198794,0.5061335157997398,0.5873674387232177
biomass-to-hmf,Rh,HZSM-5,686.8406929752387,79.3865452320585,0.5161539636558015,0.5035362885494871
biomass-to-hmf,Au,Al2O3,728.5720842362905,56.67092463730479,0.2854094365542228,0.20724989611938993
syngas-to-ethanol,Fe,TiO2,686.4521439021743,81.8422799711592,0.544155488857358,0.5402636290067179
syngas-to-ethanol,Fe,BEA,648.8206599119505,60.395164004268,0.49097600432046873,0.6506313827127118
co2-reduction,Sn,C,224.1151829312299,76.1726751568326,0.5149376454182844,0.47734809291352515
methanol-synthesis,Ni,TiO2,380.84033608007815,63.732456866494815,0.5786821201897228,0.6361044056495605
co2-reduction,Rh,BEA,393.0287342992606,11.52590069571161,0.6056635205268882,0.5337496216110199
methanol-synthesis,Ag,CeO2,684.1951289471721,74.50857814725005,0.5459614467287601,0.5125542424518105
syngas-to-ethanol,Cu,Al2O3,547.0536479901444,19.56679665262873,0.5936648888108773,0.6476672920966098
syngas-to-ethanol,In,C,685.960193409944,19.867297641649863,0.47763390521706245,0.5416847233038181
co2-reduction,Cu,MgO,180.2252352409604,63.69080629132059,0.8533927755263702,0.8960314592824812
biomass-to-hmf,Cu,C,447.3021200150016,59.342300494483425,0.6242366408647237,0.58191880811518
biomass-to-hmf,Co,C,152.8194579834999,73.88517910099468,0.4678225083841269,0.5193205492631849
biomass-to-hmf,Ru,C,750.8410679580002,78.3270682111015,0.28326123339467296,0.2630788102325731
methanol-synthesis,Sn,CeO2,624.8215301328055,13.709796423106202,0.45224387103253233,0.47342382431220537
syngas-to-ethanol,Au,TiO2,477.67157757955687,39.08160123562671,0.7031262459621572,0.6497496002494436
biomass-to-hmf,Sn,SiO2,327.8373219714723,96.39576023029551,0.6012109728336379,0.6718220006044093
co2-reduction,Ag,CeO2,239.81700366947464,60.64992051796178,0.8460179304377142,0.8686365202502009
biomass-to-hmf,Pd,BEA,709.4599049839527,71.47556128311936,0.246880323592656,0.2682956784530384
biomass-to-hmf,Au,SiO2,280.5779035114739,62.792591331333426,0.4906427867497726,0.5399292865337657
co2-reduction,Au,TiO2,748.7746468711116,14.134501130522889,0.35936930257823757,0.4888474846791683
methanol-synthesis,Rh,BEA,601.3027829227622,32.91575834397166,0.5289816586606788,0.5452714744897871
ethanol-to-jet,Fe,BEA,462.2404495539074,57.49318123105682,0.6097192150788667,0.5920609004383323
syngas-to-ethanol,Au,BEA,335.85318714648633,84.88280805063434,0.6169241921730846,0.6021541216661331
ethanol-to-jet,Rh,SAPO-34,166.42689181540686,15.387344451646758,0.5084230488134807,0.5743029255938786
ethanol-to-jet,In,Al2O3,637.6202621355349,16.932604039979772,0.44967287173601794,0.5066667997924702
co2-reduction,Au,Al2O3,245.17845359145238,7.141249570018715,0.5658557533669932,0.5599523270174392
co2-reduction,In,BEA,170.99914910751266,81.5885955378924,0.7439072550495702,0.7135161556948486
ethanol-to-jet,Pt,BEA,712.1469653829917,74.49886085141318,0.36484972732805543,0.36370632421311133
biomass-to-hmf,Ru,SiO2,482.099497391281,79.88653113010044,0.5500348883852544,0.5247961423238435
co2-reduction,Sn,HZSM-5,752.2151272597067,39.36791021555704,0.3420310013252276,0.3693676797352966
co2-reduction,Rh,HZSM-5,158.4274044885149,25.882771708858265,0.4880533950415153,0.4697121744507809
biomass-to-hmf,Ag,SiO2,742.46614509793,70.75827782038598,0.2804120925478089,0.23429158332288377
co2-reduction,Pt,BEA,629.9925211235995,20.450439094294065,0.5807687844734721,0.5646527610129052
methanol-synthesis,Pd,C,265.3268340173711,68.58322631845198,0.5608579260412748,0.6369237286373974
methanol-synthesis,Co,BEA,227.57997732742757,5.022789064215665,0.549915544907398,0.5283345292714956
co2-reduction,Rh,Al2O3,234.543244574992,58.81461971070919,0.5201865045168305,0.5189767241972847
co2-reduction,Ni,TiO2,453.11536983622636,93.81195059661391,0.5548149069634936,0.5710328710495737
ethanol-to-jet,Co,TiO2,537.9722158093455,77.5924340360299,0.44104801044200986,0.500431979865088
biomass-to-hmf,Au,Al2O3,468.85811174988976,57.69502206493807,0.5767691351350803,0.5868271179287223
co2-reduction,Cu,TiO2,491.50679367017227,95.74178404512287,0.9641643935773071,0.9512191448921032
biomass-to-hmf,Cu,BEA,253.59082013633332,54.76493535314916,0.5293346900737638,0.5055895072426375
syngas-to-ethanol,Cu,TiO2,293.7787527159443,22.122027208433398,0.5435648648728622,0.47626588086052474
co2-reduction,Fe,TiO2,340.8233321606325,95.08051935965503,0.6063189789773206,0.7032654289302348
biomass-to-hmf,Rh,C,797.8102036928202,82.54515169159502,0.24998343376972126,0.21609618524347868
ethanol-to-jet,Cu,TiO2,439.6837100850501,90.54514939028152,0.6256953924829457,0.6346744815799256
biomass-to-hmf,Pt,SiO2,773.2829304480567,68.57258471608426,0.31753150496367794,0.3419908614710611
co2-reduction,Ru,SAPO-34,400.8193576096286,54.483493981313586,0.6317360734280885,0.6872210655258997
co2-reduction,Ni,BEA,684.370891755978,38.12084617403593,0.5204909328464257,0.5084280501154985
biomass-to-hmf,Ag,C,178.50357959182614,89.92987928167948,0.5336286850601366,0.6286227818048974
methanol-synthesis,Fe,BEA,203.52454123152557,10.499686677545945,0.49336831268087133,0.44464184744733926
biomass-to-hmf,Rh,HZSM-5,557.5064993840208,21.867366018616977,0.5553540334643486,0.5493349752666687
methanol-synthesis,Au,MgO,693.18230053449,21.35237723020961,0.39136652269929817,0.43373760655681926
syngas-to-ethanol,Au,SAPO-34,635.4790366882703,16.221703144546908,0.47323359070230386,0.46870692658709584
syngas-to-ethanol,Sn,TiO2,174.62610458499628,8.251554886792139,0.5165990165284507,0.526124000517404
methanol-synthesis,Pd,BEA,195.78735995088135,82.3403125445315,0.535472590856952,0.5136982723284598
co2-reduction,Ru,MgO,443.2316814336271,41.04035404972343,0.6256552899088041,0.6126779560296083
co2-reduction,Ni,MgO,587.6441760130133,53.948602636039205,0.5369405240443752,0.5677088982450279
biomass-to-hmf,Cu,HZSM-5,605.5733203989514,8.186355035098734,0.45322806489777023,0.5075271707065219
biomass-to-hmf,Cu,Al2O3,661.4797334806705,30.83372027464224,0.4732018277442976,0.5136047176583548
ethanol-to-jet,Pd,C,397.91882341223663,82.3901146457463,0.618364365670067,0.7102735495098231
ethanol-to-jet,Ag,CeO2,496.7540464767271,14.501764572625133,0.5888267008814073,0.5713608610754974
syngas-to-ethanol,Rh,Al2O3,774.0872723022825,15.263478208389829,0.29902901970561335,0.2838700305638996
co2-reduction,Ni,BEA,718.5985029548059,14.996012756230533,0.3399970950971025,0.2591815646752731
ethanol-to-jet,Ni,MgO,499.1488315603996,94.7509595336583,0.5473158790426823,0.49392573296372266
co2-reduction,In,TiO2,287.62901289929016,90.65717500408901,0.8975153795986788,0.9830460482277751
biomass-to-hmf,Co,CeO2,269.5952698104991,62.071607400775605,0.49477753907312644,0.4863364529136259
co2-reduction,In,SAPO-34,267.8826901028725,80.1663453069476,0.853502608155659,0.9115965232860685
ethanol-to-jet,Rh,C,569.0384340083747,8.24131264369647,0.4536323432904713,0.46555079242721054
ethanol-to-jet,Pd,SAPO-34,278.3214350911454,58.478969687460726,0.5487598814891215,0.5738145899861138
co2-reduction,Fe,CeO2,586.3421177570331,24.218752025846097,0.5094790808299372,0.5595313854582943
co2-reduction,Pt,SAPO-34,735.0770840478991,32.460807786138815,0.1648383853500381,0.1987321513265835
syngas-to-ethanol,Fe,Al2O3,600.7477840759639,16.087101243359207,0.4672962158436288,0.37576457100080596
biomass-to-hmf,Fe,TiO2,773.1282992541775,17.69531157969204,0.325560129976249,0.3942430572343969
co2-reduction,In,SiO2,612.929432696704,64.44301588964672,0.8431275742686154,0.8907713016287624
co2-reduction,Fe,CeO2,591.7271169009232,33.8247320794366,0.5806139128994323,0.6463596355786347
syngas-to-ethanol,Ag,C,383.1820413738379,31.241707848088193,0.6819982264685697,0.7191046010221642
biomass-to-hmf,Cu,CeO2,569.6085426532327,9.11539561552931,0.5037716819450796,0.4236733913502212
co2-reduction,Co,BEA,277.68075407372805,73.6209170874003,0.48769687559350255,0.445534545827693
ethanol-to-jet,Sn,SAPO-34,729.868370012266,85.10914001770803,0.40854713587489067,0.3997528452532738
ethanol-to-jet,Pt,MgO,649.9801656866341,22.063307931453387,0.5061602403392242,0.5337345091412476
ethanol-to-jet,Rh,Al2O3,503.25506054677703,99.87408932617332,0.5021801223186226,0.5869326743401603
syngas-to-ethanol,Au,CeO2,387.7821095669562,23.10735811481115,0.5688675319132774,0.5785979046751396
biomass-to-hmf,Sn,Al2O3,237.0228186402897,50.611193966349866,0.4628764707150976,0.3968753451540623
ethanol-to-jet,Ru,TiO2,476.40872528318005,66.60517044849097,0.5694115454547357,0.5675597056023151
biomass-to-hmf,Au,CeO2,642.183946327782,14.896698573051571,0.478534888774137,0.44391383978044424
methanol-synthesis,Co,CeO2,628.3478757426359,48.866838157015664,0.42968412681640833,0.4255288481849736
co2-reduction,Ni,SiO2,644.9570455921247,23.94324085282724,0.4247639812984499,0.46276677948293
co2-reduction,Fe,SiO2,177.82548654512047,21.470633397032596,0.5041219876467251,0.43124441267347857
co2-reduction,Ru,C,746.6362636202442,88.27364615050934,0.2845395461475068,0.24693172586797765
ethanol-to-jet,Au,TiO2,217.096258382712,96.87569868278442,0.515958725520959,0.5829812478221162
co2-reduction,Sn,Al2O3,526.1104326980378,57.445855030500375,0.40624137651771275,0.4119926804750836
syngas-to-ethanol,Au,MgO,387.442905694181,65.68031810912814,0.5919933602216679,0.6255603640441912
ethanol-to-jet,Rh,Al2O3,394.61370767830437,90.81700021823514,0.6106598314118844,0.5730613648249434
biomass-to-hmf,Ru,TiO2,681.2038974018218,35.158199982339845,0.4840473032166691,0.44424601037649464
syngas-to-ethanol,Pt,HZSM-5,476.19403990598215,14.757862400635863,0.6538003569299299,0.654865939363527
methanol-synthesis,In,SAPO-34,484.4518275429312,28.800141326637508,0.6950595342876503,0.6920264935969193
methanol-synthesis,Co,CeO2,385.4449137398092,72.01296813695544,0.5645796616544768,0.48889394202383546
ethanol-to-jet,Au,SiO2,419.498895311819,33.69225175906204,0.5098430161872027,0.4306362190369282
ethanol-to-jet,Ag,C,461.36375618694393,59.48829898210897,0.6133563325505742,0.6387925837120709
syngas-to-ethanol,Ni,SiO2,178.0438153678575,57.77516462387456,0.4209404648983933,0.4656923806021991
methanol-synthesis,Co,BEA,175.4740624056643,57.65466062381599,0.475846947415828,0.4831865980151055
ethanol-to-jet,Co,Al2O3,749.5904659258157,52.14742857117649,0.3806110314127712,0.4254529972060478
syngas-to-ethanol,Pt,HZSM-5,721.0308389194737,73.0694572293219,0.28657346760470837,0.24201385633394398
co2-reduction,Cu,SiO2,441.98218505264686,99.2848065470899,0.8424092299335347,0.8064515639714137
syngas-to-ethanol,Co,SiO2,689.7363235577825,60.48303272670881,0.48944348805861526,0.44008451170105606
biomass-to-hmf,Co,BEA,321.9384540544383,72.69449300969784,0.5934371516453847,0.5972797457933231
co2-reduction,Ag,SAPO-34,299.3789616662068,39.16072639144291,0.838757200909596,0.8062570718684231
ethanol-to-jet,Ni,SiO2,489.762372961153,91.02458308586174,0.6084327335983364,0.6305297660768069
syngas-to-ethanol,Co,SAPO-34,265.3244198062641,90.25921361789159,0.4454800461278577,0.5160266651151711
biomass-to-hmf,Ni,BEA,477.16398528999866,12.634124250902277,0.5950705933857869,0.5960130745330293
syngas-to-ethanol,Au,CeO2,736.2900912184903,54.38931264672171,0.33541072116282783,0.3470715277260029
ethanol-to-jet,Au,MgO,489.3287492800102,37.66736757462923,0.6476568316956622,0.6620130399557534
